Normal,6.62028,8.29384,3.84644,3.81069,0,0.411294,0.411294,0.370124,0,430.683,0,16,16,4,4,1,2,2,2,2,1024,256,1,1,1,1,Local Aggressive,Fully-Optimized Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,3258.49,1833.48,6.02757,203.43,114.413,0.023275,100.371,57.2063,0.00574185,328.313,4.80514,2.7026,0,355.815,339.056,0,392.183,0,1,1,4,1,1,2,2,1,1,8192,864,1,1,2,1,Local Aggressive,No Repeaters,No,Global Aggressive,No Repeaters,No,Latency-Optimized,1588.68,368.425,0.592712,1588.68,368.425,0.585312,788.087,184.213,0.145176,352.136,3.84644,3.81069,0,55.4797,31.0677,0,38.4998,0,0.00250086,0.150918,
Normal,7.14441,8.56312,3.84644,3.81069,0,0.435759,0.435759,0.40148,0,441.112,0,64,128,4,64,1,1,2,1,2,512,32,1,1,1,1,Local Aggressive,Fully-Optimized Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,3360.81,1933.61,6.5517,52.4113,15.0473,0.000788649,51.2189,7.52364,0.000385353,302.048,4.89948,2.55886,0,380.279,370.412,0,402.613,0,1,1,4,1,1,2,2,1,1,8192,864,1,1,2,1,Local Aggressive,No Repeaters,No,Global Aggressive,No Repeaters,No,Latency-Optimized,1588.68,368.425,0.592712,1588.68,368.425,0.585312,788.087,184.213,0.145176,352.136,3.84644,3.81069,0,55.4797,31.0677,0,38.4998,0,0.00241148,0.145561,
Normal,7.03286,142.537,9.7459,88.3989,0,0.2588,0.2588,0.24974,0,393.193,0,64,1,4,1,1,2,2,1,1,128,8192,2,1,1,1,Local Aggressive,Fully-Optimized Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,1837.43,3396.9,6.29476,28.7098,3392.58,0.0974003,14.3549,1695.14,0.0243336,314.377,88.9846,88.3989,0,225.42,217.7,0,354.228,0,64,1,4,1,1,2,2,1,1,64,1728,4,1,1,1,Local Aggressive,No Repeaters,No,Global Aggressive,No Repeaters,Yes,Latency-Optimized,1004.56,727.387,0.738106,15.6963,727.387,0.0114173,7.79949,362.357,0.0028262,282.771,9.7459,7.05669,0,33.3804,32.0401,0,38.9652,0,0.000383203,0.0271598,
Normal,6.00923,43.2689,5.29833,29.5906,0,0.465466,0.465466,0.207086,0,388.618,0,1,1,4,1,1,2,2,1,1,16384,4096,1,1,1,1,Local Aggressive,Fully-Optimized Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,3156.34,1701.21,5.42279,3156.34,1701.21,5.36959,1574.93,850.604,1.33964,364.928,29.5911,29.5906,0,409.058,176.228,0,351.035,0,1,1,4,1,1,2,2,1,1,4096,1728,1,1,4,1,Local Aggressive,No Repeaters,No,Global Aggressive,No Repeaters,No,Latency-Optimized,798.985,724.714,0.586435,798.985,724.714,0.579035,394.871,362.357,0.143084,355.905,5.29833,5.26257,0,56.4083,30.8585,0,37.583,0,0.0242878,1.48273,
Normal,6.51187,7.90076,3.36776,3.21101,0,0.376601,0.376601,0.355244,0,411.4,0,32,8,4,1,2,2,2,2,2,512,512,1,1,1,1,Local Aggressive,Fully-Optimized Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,3285.93,1782.47,5.91028,102.438,222.314,0.0227734,51.2189,109.99,0.00563356,334.828,4.93677,2.89725,0,331.987,322.455,0,372.055,0,1,2,4,1,1,2,2,1,1,8192,432,1,1,1,1,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,1588.82,373.98,0.601585,1588.46,186.99,0.297025,787.882,93.4949,0.0736629,346.942,3.36776,3.21101,0,44.6143,32.7884,0,39.3445,0,0.00131896,0.0792965,
Normal,6.62263,8.29407,3.84644,3.81069,0,0.405692,0.405692,0.364522,0,430.796,0,16,16,4,1,4,2,2,2,2,1024,256,1,1,1,1,Local Aggressive,Fully-Optimized Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,3258.49,1834.2,6.02992,203.43,114.413,0.023275,100.371,57.2063,0.00574185,328.185,4.80537,2.70272,0,350.212,333.454,0,392.296,0,1,1,4,1,1,2,2,1,1,8192,864,1,1,2,1,Local Aggressive,No Repeaters,No,Global Aggressive,No Repeaters,No,Latency-Optimized,1588.68,368.425,0.592712,1588.68,368.425,0.585312,788.087,184.213,0.145176,352.136,3.84644,3.81069,0,55.4797,31.0677,0,38.4998,0,0.00250086,0.150918,
Normal,5.97699,1205,991.964,991.928,0,1.26114,1.26114,0.217778,0,385.285,0,1,1,4,1,1,1,1,1,1,16384,16384,4,1,1,1,Local Aggressive,Fully-Optimized Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,1574.93,3392.35,5.39592,1574.93,3392.35,5.34272,1574.93,3385.85,5.33249,366.745,355.948,355.947,0,1112.12,179.423,0,348.517,0,1,1,4,1,1,1,1,1,1,1024,27648,16,2,2,1,Local Aggressive,No Repeaters,No,Global Aggressive,No Repeaters,No,Latency-Optimized,100.383,5714.82,0.581073,100.383,5714.82,0.573673,100.371,5708.33,0.57295,359.189,991.964,991.928,0,149.018,38.3558,0,36.7679,0,0.0963187,5.90544,
Normal,5.9716,568.98,248.952,355.947,0,1.25565,1.25565,0.213385,0,385.342,0,1,1,4,1,1,1,1,1,1,16384,16384,4,1,1,1,Local Aggressive,Fully-Optimized Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,1574.93,3392.35,5.39592,1574.93,3392.35,5.34272,1574.93,3385.85,5.33249,366.745,355.948,355.947,0,1112.12,179.423,0,348.517,0,1,1,4,1,1,1,1,1,1,2048,13824,1,1,32,1,Local Aggressive,No Repeaters,No,Global Aggressive,No Repeaters,No,Latency-Optimized,198.288,2865.97,0.575688,198.288,2865.97,0.568288,198.263,2858.02,0.566641,362.549,248.952,248.916,0,143.527,33.9624,0,36.8254,0,0.0963326,5.89913,
